timesteps,wall_time,num_episodes,max_episode_rewards,mean_episode_rewards,min_episode_rewards,max_episode_len,mean_episode_len,min_episode_len
2883584.0,1989.9999940395355,9179.0,10.0,4.0,0.0,1000.0,482.15,20.0
2916352.0,2012.534414768219,9281.0,10.0,4.5,0.0,1000.0,284.35,14.0
2949120.0,2035.1411414146423,9414.0,10.0,4.5,0.0,1000.0,266.4,14.0
2981888.0,2057.6079230308533,9538.0,10.0,3.25,0.0,1000.0,246.425,14.0
3014656.0,2080.1543481349945,9631.0,10.0,5.5,0.0,1000.0,296.95,12.0
3047424.0,2102.688374519348,9724.0,10.0,5.5,0.0,1000.0,350.2,12.0
3080192.0,2125.281375169754,9828.0,10.0,4.0,0.0,1000.0,463.1,12.0
3112960.0,2147.7984187602997,9915.0,10.0,5.0,0.0,1000.0,310.85,14.0
3145728.0,2170.4867811203003,10035.0,10.0,3.5,0.0,1000.0,404.775,12.0
3178496.0,2193.018708705902,10131.0,10.0,6.0,0.0,1000.0,279.225,10.0
3211264.0,2215.5278675556183,10233.0,10.0,4.0,0.0,1000.0,392.15,18.0
3244032.0,2237.9839034080505,10315.0,10.0,4.25,0.0,1000.0,320.225,14.0
3276800.0,2260.7222530841827,10418.0,10.0,4.0,0.0,1000.0,478.675,14.0
3309568.0,2283.330593109131,10531.0,10.0,4.0,0.0,1000.0,346.975,13.0
3342336.0,2305.9491407871246,10649.0,10.0,4.5,0.0,1000.0,299.125,6.0
3375104.0,2328.4384427070618,10742.0,10.0,4.25,0.0,1000.0,302.35,20.0
3407872.0,2351.0784723758698,10853.0,10.0,5.0,0.0,1000.0,294.95,14.0
3440640.0,2373.589614868164,10949.0,10.0,3.75,0.0,1000.0,428.1,14.0
3473408.0,2396.1712205410004,11020.0,10.0,3.0,0.0,1000.0,478.7,16.0
3506176.0,2418.5870056152344,11105.0,10.0,4.0,0.0,1000.0,283.275,14.0
3538944.0,2441.247980594635,11202.0,10.0,4.75,0.0,1000.0,353.075,15.0
3571712.0,2463.8333909511566,11322.0,10.0,4.0,0.0,1000.0,344.825,16.0
3604480.0,2486.3692905902863,11395.0,10.0,4.5,0.0,1000.0,322.775,15.0
3637248.0,2508.8622930049896,11497.0,10.0,3.75,0.0,1000.0,319.25,15.0
3670016.0,2531.533407688141,11582.0,10.0,4.0,0.0,1000.0,318.425,9.0
3702784.0,2554.086583375931,11722.0,10.0,5.0,0.0,1000.0,331.8,14.0
3735552.0,2576.6425111293793,11856.0,10.0,4.75,0.0,1000.0,261.875,12.0
3768320.0,2599.1215257644653,11982.0,10.0,3.25,0.0,1000.0,300.1,12.0
3801088.0,2621.9072053432465,12073.0,10.0,4.5,0.0,1000.0,277.4,12.0
3833856.0,2644.4494869709015,12223.0,10.0,4.25,0.0,1000.0,299.475,14.0
3866624.0,2667.0531964302063,12338.0,10.0,5.25,0.0,1000.0,231.9,12.0
3899392.0,2689.5228374004364,12470.0,10.0,6.0,0.0,1000.0,282.875,9.0
3932160.0,2712.180158138275,12566.0,10.0,5.25,0.0,1000.0,218.375,14.0
3964928.0,2734.5716021060944,12676.0,10.0,3.0,0.0,1000.0,458.925,14.0
3997696.0,2757.191648006439,12806.0,10.0,4.75,0.0,1000.0,335.4,14.0
4030464.0,2779.757956266403,12928.0,10.0,4.75,0.0,1000.0,239.925,12.0
4063232.0,2802.472653388977,13026.0,10.0,6.5,0.0,1000.0,217.35,13.0
4096000.0,2825.0025403499603,13105.0,10.0,4.75,0.0,1000.0,316.05,6.0
4128768.0,2847.5428378582,13206.0,10.0,3.5,0.0,1000.0,410.1,11.0
4161536.0,2869.9341547489166,13314.0,10.0,3.25,0.0,1000.0,380.475,14.0
4194304.0,2892.5890901088715,13414.0,10.0,4.0,0.0,1000.0,299.8,14.0
4227072.0,2915.1152787208557,13511.0,10.0,4.25,0.0,1000.0,178.6,15.0
4259840.0,2937.5806839466095,13587.0,10.0,3.75,0.0,1000.0,487.2,14.0
4292608.0,2960.1050877571106,13682.0,10.0,5.0,0.0,1000.0,347.35,14.0
4325376.0,2982.8152899742126,13799.0,10.0,6.75,0.0,1000.0,244.85,14.0
4358144.0,3005.3493645191193,13914.0,10.0,4.75,0.0,1000.0,283.95,14.0
4390912.0,3027.8823807239532,14007.0,10.0,4.5,0.0,1000.0,326.775,13.0
4423680.0,3050.464801311493,14115.0,10.0,2.5,0.0,1000.0,352.55,6.0
4456448.0,3073.1696717739105,14211.0,10.0,5.5,0.0,1000.0,189.1,18.0
4489216.0,3095.6692509651184,14299.0,10.0,4.0,0.0,1000.0,342.75,14.0
4521984.0,3118.2501876354218,14378.0,10.0,4.75,0.0,1000.0,371.85,13.0
4554752.0,3140.8098108768463,14477.0,10.0,6.25,0.0,1000.0,362.075,13.0
4587520.0,3163.6102950572968,14584.0,10.0,4.75,0.0,1000.0,330.175,14.0
4620288.0,3186.2011320590973,14675.0,10.0,3.5,0.0,1000.0,367.05,13.0
4653056.0,3208.7631044387817,14755.0,10.0,6.5,0.0,1000.0,254.25,13.0
4685824.0,3231.2971756458282,14831.0,10.0,4.0,0.0,1000.0,397.525,14.0
4718592.0,3254.0204639434814,14969.0,10.0,5.0,0.0,1000.0,330.575,12.0
4751360.0,3276.6060297489166,15066.0,10.0,6.25,0.0,1000.0,317.775,14.0
4784128.0,3299.1982231140137,15164.0,10.0,6.5,0.0,1000.0,286.0,13.0
4816896.0,3321.7357437610626,15240.0,10.0,5.0,0.0,1000.0,267.65,13.0
4849664.0,3344.3915231227875,15371.0,10.0,5.25,0.0,1000.0,405.75,14.0
4882432.0,3366.8777890205383,15490.0,10.0,4.75,0.0,1000.0,295.95,13.0
4915200.0,3389.448261976242,15594.0,10.0,4.5,0.0,1000.0,407.625,14.0
4947968.0,3412.006885766983,15665.0,10.0,5.25,0.0,1000.0,281.2,13.0
4980736.0,3434.847104072571,15752.0,10.0,4.25,0.0,1000.0,370.9,13.0
5013504.0,3457.5287821292877,15845.0,10.0,2.75,0.0,1000.0,447.05,14.0
5046272.0,3480.13848733902,15927.0,10.0,4.5,0.0,1000.0,293.0,14.0
5079040.0,3502.883544921875,16017.0,10.0,3.75,0.0,1000.0,409.25,15.0
5111808.0,3525.969295978546,16139.0,10.0,5.25,0.0,1000.0,240.35,14.0
5144576.0,3549.516912460327,16221.0,10.0,5.25,0.0,1000.0,325.475,10.0
5177344.0,3573.2106652259827,16322.0,10.0,5.25,0.0,1000.0,257.35,13.0
5210112.0,3596.645170211792,16418.0,10.0,3.75,0.0,1000.0,355.4,15.0
5242880.0,3619.5196397304535,16518.0,10.0,3.75,0.0,1000.0,420.5,14.0
5275648.0,3642.4348986148834,16619.0,10.0,3.75,0.0,1000.0,313.375,14.0
5308416.0,3665.298506498337,16732.0,10.0,5.25,0.0,1000.0,268.875,12.0
5341184.0,3687.899580001831,16849.0,10.0,5.5,0.0,1000.0,236.2,11.0
5373952.0,3710.5151932239532,16940.0,10.0,3.75,0.0,1000.0,430.625,13.0
5406720.0,3733.2504773139954,17051.0,10.0,4.25,0.0,1000.0,345.75,12.0
5439488.0,3755.887234687805,17140.0,10.0,5.0,0.0,1000.0,375.4,13.0
5472256.0,3778.61337018013,17247.0,10.0,4.25,0.0,1000.0,299.35,11.0
5505024.0,3801.3320729732513,17355.0,10.0,5.25,0.0,1000.0,324.275,12.0
5537792.0,3825.1366086006165,17480.0,10.0,5.5,0.0,1000.0,310.625,12.0
5570560.0,3848.7652304172516,17602.0,10.0,5.0,0.0,1000.0,302.225,12.0
5603328.0,3872.3316266536713,17729.0,10.0,5.25,0.0,1000.0,256.35,15.0
5636096.0,3895.502277135849,17807.0,10.0,5.0,0.0,1000.0,211.225,13.0
5668864.0,3919.1902000904083,17911.0,10.0,3.0,0.0,1000.0,472.5,10.0
5701632.0,3942.6519343852997,18020.0,10.0,3.5,0.0,1000.0,360.05,14.0
5734400.0,3966.041907310486,18127.0,10.0,6.25,0.0,1000.0,279.875,11.0
5767168.0,3989.684061050415,18223.0,10.0,4.75,0.0,1000.0,282.15,10.0
5799936.0,4013.474063873291,18342.0,10.0,4.75,0.0,1000.0,292.975,13.0
5832704.0,4037.01247048378,18449.0,10.0,5.0,0.0,1000.0,309.825,14.0
5865472.0,4060.2304017543793,18552.0,10.0,5.0,0.0,1000.0,396.25,14.0
5898240.0,4083.0856211185455,18687.0,10.0,6.0,0.0,1000.0,185.275,11.0
5931008.0,4106.432640314102,18785.0,10.0,5.25,0.0,1000.0,299.875,14.0
5963776.0,4129.780432701111,18904.0,10.0,6.0,0.0,1000.0,302.35,14.0
5996544.0,4153.496287584305,19022.0,10.0,4.25,0.0,1000.0,361.875,15.0
6029312.0,4176.488979816437,19128.0,10.0,4.75,0.0,1000.0,325.0,14.0
6062080.0,4200.165047168732,19227.0,10.0,5.5,0.0,1000.0,302.975,9.0
6094848.0,4223.56116271019,19313.0,10.0,5.0,0.0,1000.0,277.725,11.0
6127616.0,4246.695691347122,19419.0,10.0,5.5,0.0,1000.0,277.575,14.0
6160384.0,4269.609657287598,19524.0,10.0,5.25,0.0,1000.0,314.925,14.0
6193152.0,4292.835462808609,19632.0,10.0,5.0,0.0,1000.0,341.95,11.0
6225920.0,4316.348500490189,19738.0,10.0,5.0,0.0,1000.0,235.45,12.0
